categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;26/03/2021;10:28:50;14;PALERMO;COSTA RICA;5709;-34.581707369423;-58.4358155655479;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;26/03/2021;22:56:12;5;ALMAGRO;GUARDIA VIEJA;3724;-34.6013522826476;-58.4167216429186;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;26/03/2021;22:26:12;2;RECOLETA;AGUERO;1450;-34.592805423257;-58.4082187747757;GCS Web;Femenino;Cerrado;09/04/2021;10:28:05
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;26/03/2021;13:40:28;7;FLORES;MEMBRILLAR;61;-34.6290727637583;-58.4609430582334;GCS Web;Femenino;Cerrado;08/04/2021;09:12:47
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;27/03/2021;10:50:26;14;PALERMO;COSTA RICA;5709;-34.581707369423;-58.4358155655479;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;27/03/2021;00:39:59;15;VILLA CRESPO;JUSTO, JUAN B. AV.;2002;-34.5913850687464;-58.4392846782577;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;27/03/2021;13:52:48;11;VILLA DEL PARQUE;TERRADA;3282;-34.5979511521364;-58.4907396630928;App BA 147;Masculino;Cerrado;29/03/2021;10:39:47
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;27/03/2021;09:53:20;14;PALERMO;SAN MARTIN DE TOURS;2869;-34.579044822711;-58.4051135738829;App BA 147;Masculino;Cerrado;06/04/2021;00:04:53
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;27/03/2021;14:30:01;14;PALERMO;DARWIN;1399;-34.5884813472081;-58.4372888935132;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;27/03/2021;09:53:05;12;VILLA URQUIZA;DE LOS CONSTITUYENTES AV.;4135;-34.5845256462047;-58.4890257809225;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;27/03/2021;21:06:10;4;BOCA;CABOTO;450;-34.6279599164768;-58.3601715919943;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;27/03/2021;12:05:25;14;PALERMO;GARCIA, TEODORO;1725;-34.5632444116401;-58.4400985100475;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;27/03/2021;01:35:28;14;PALERMO;HUMBOLDT;1587;-34.5858773369358;-58.4364657549146;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;27/03/2021;11:32:23;15;VILLA CRESPO;HIDALGO;1644;-34.6024949448643;-58.4454069077212;GCS Web;Masculino;Cerrado;20/04/2021;15:48:26
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;28/03/2021;01:54:17;15;VILLA CRESPO;JUSTO, JUAN B. AV.;2942;-34.5974675946099;-58.4480234956035;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;28/03/2021;16:49:40;13;COLEGIALES;CORREGIDORES;1501;-34.57247905986;-58.4592955251439;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;28/03/2021;13:15:28;6;CABALLITO;ARANGUREN, JUAN F., DR.;1061;-34.6168029850925;-58.4478797839469;GCS Web;Masculino;Cerrado;29/03/2021;11:49:05
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;28/03/2021;01:32:47;14;PALERMO;BONPLAND;1533;-34.5846536489339;-58.4387533321763;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;28/03/2021;00:54:35;8;VILLA SOLDATI;CAMET, FRANCISCO;4595;-34.6770433126921;-58.4539133508768;App BA 147;Masculino;Cerrado;29/03/2021;11:37:01
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;28/03/2021;16:11:57;5;ALMAGRO;GASCON;157;-34.6105689504154;-58.4244855094481;App BA 147;Masculino;Cerrado;29/03/2021;11:59:33
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;28/03/2021;16:30:16;4;NUEVA POMPEYA;FOURNIER;2150;-34.6411594179245;-58.4259806602099;GCS Web;Femenino;Cerrado;29/03/2021;12:51:38
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;28/03/2021;15:23:17;2;RECOLETA;AGUERO;1450;-34.592805423257;-58.4082187747757;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;12:16:13;2;RECOLETA;AGUERO;1500;-34.59254547044;-58.4079917299748;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;15:07:36;13;BELGRANO;MIGUELETES;1705;-34.559701542284;-58.4434791762027;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;15:46:55;2;RECOLETA;CABRERA, JOSE A.;2927;-34.5969315267337;-58.4079322950295;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;08:29:01;5;ALMAGRO;SALGUERO, JERONIMO;100;-34.6098074663933;-58.419962579316;App BA 147;Femenino;Cerrado;29/03/2021;13:21:56
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;12:02:57;13;BELGRANO;MIGUELETES;1705;-34.559701542284;-58.4434791762027;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;14:25:06;4;BARRACAS;ANCHORIS;7;-34.6341393597102;-58.3894871334873;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;01:22:34;1;SAN TELMO;CHACABUCO;828;-34.6176707107799;-58.3758653680532;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;10:14:52;1;SAN NICOLAS;RODRIGUEZ PEÑA;580;-34.6022277501111;-58.3913223530469;GCS Web;Masculino;Cerrado;09/04/2021;10:23:20
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;01:40:12;14;PALERMO;COSTA RICA;5709;-34.581707369423;-58.4358155655479;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;11:48:49;7;FLORES;GAVILAN;651;-34.6218294153652;-58.4629329839625;GCS Web;Femenino;Cerrado;29/03/2021;15:00:50
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;18:01:53;13;BELGRANO;ARCOS;2084;-34.5606164477718;-58.4536933681358;GCS Web;Femenino;Cerrado;23/04/2021;11:01:51
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;22:15:36;5;ALMAGRO;GUARDIA VIEJA;3452;-34.6023433623721;-58.4136004910026;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;18:35:40;9;MATADEROS;SAN PEDRO;4936;-34.6531433417813;-58.4853050601447;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;22:50:12;5;ALMAGRO;GUARDIA VIEJA;3470;-34.6023035700445;-58.4137440181875;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;19:47:14;4;BARRACAS;CALIFORNIA;1354;-34.6458499794993;-58.369146207416;GCS Web;Masculino;Cerrado;30/03/2021;09:40:38
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;29/03/2021;22:12:16;5;ALMAGRO;GUARDIA VIEJA;3452;-34.6023433623721;-58.4136004910026;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;16:08:58;2;RECOLETA;CALLAO AV.;1350;-34.593059053357;-58.3930359633973;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;21:26:47;13;BELGRANO;BALBIN, RICARDO, DR. AV.;2515;-34.5620449611852;-58.4666022593578;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;11:28:46;10;FLORESTA;ENSENADA;365;-34.6371788222579;-58.4770910374188;GCS Web;Femenino;Cerrado;06/04/2021;10:05:43
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;11:31:24;1;CONSTITUCION;SAN JOSE;1774;-34.6294983018804;-58.3855702034647;App BA 147;Femenino;Cerrado;16/04/2021;09:45:53
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;22:39:42;15;VILLA CRESPO;THAMES;741;-34.593754550442;-58.4403610639072;GCS Web;Femenino;Cerrado;23/04/2021;10:48:45
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;12:52:23;6;CABALLITO;SAN MARTIN AV.;1732;-34.6059310722507;-58.4532813597848;Operador GCBA;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;12:06:56;10;VILLA LURO;DUPUY;100;-34.6379798057178;-58.5089747012516;App BA 147;Masculino;Cerrado;30/03/2021;12:39:05
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;12:32:29;6;CABALLITO;SAN MARTIN AV.;1732;-34.6059310722507;-58.4532813597848;Operador GCBA;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;13:18:07;6;CABALLITO;FRANKLIN;625;-34.607688259735;-58.4405891216323;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;11:45:33;14;PALERMO;SCALABRINI ORTIZ, RAUL AV.;1147;-34.5940250239712;-58.4294726491735;Operador GCBA;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;20:08:42;5;ALMAGRO;SALGUERO, JERONIMO;799;-34.6009893273698;-58.4191508367913;GCS Web;Femenino;Cerrado;31/03/2021;11:38:44
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;11:37:03;2;RECOLETA;BILLINGHURST;1380;-34.5940002090941;-58.4130525258038;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;09:25:01;13;COLEGIALES;ELCANO AV.;2956;-34.5703430613439;-58.4579179695263;GCS Web;Masculino;Cerrado;30/03/2021;09:51:57
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;16:29:21;3;SAN CRISTOBAL;COMBATE DE LOS POZOS;1477;-34.6259350538781;-58.392474024213;GCS Web;Femenino;Cerrado;31/03/2021;10:55:52
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;22:37:33;5;ALMAGRO;BOCAYUVA, QUINTINO;550;-34.6184288430141;-58.4224647248646;App BA 147;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;30/03/2021;22:09:27;9;PARQUE AVELLANEDA;MONTE;4230;-34.6498212673588;-58.4751504565362;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;31/03/2021;01:35:12;15;VILLA CRESPO;CORRIENTES AV.;5974;-34.5936653540432;-58.4456188467048;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;31/03/2021;19:00:42;5;BOEDO;LAS CASAS;4199;-34.6361644189785;-58.4244144418617;App BA 147;Femenino;Cerrado;05/04/2021;11:11:06
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;31/03/2021;10:19:54;11;VILLA DEVOTO;SANABRIA;3144;-34.6079431738275;-58.5092276022826;GCS Web;Femenino;Cerrado;05/04/2021;09:38:10
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;31/03/2021;12:24:32;7;FLORES;RIVADAVIA AV.;7236;-34.6302339202228;-58.4673244744179;GCS Web;Masculino;Cerrado;06/04/2021;09:49:09
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;31/03/2021;07:58:58;14;PALERMO;CIUDAD DE LA PAZ;306;-34.5744013692976;-58.4415870447227;App BA 147;Femenino;Cerrado;31/03/2021;10:21:14
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;31/03/2021;17:55:58;15;AGRONOMIA;CUENCA;3838;-34.5949372299864;-58.5005604872628;GCS Web;Masculino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;31/03/2021;20:58:51;7;FLORES;LAUTARO;64;-34.6279840225566;-58.4573466734473;GCS Web;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;31/03/2021;23:27:14;1;MONSERRAT;PERU;544;-34.6143597982973;-58.3745648212754;App BA 147;Femenino;Abierto;;
RECICLADO Y PROTECCIÓN AMBIENTAL;RUIDOS MOLESTOS, EMANACIONES O DERRAMES;RUIDOS MOLESTOS Y VIBRACIONES;DENUNCIA;31/03/2021;12:16:12;4;PARQUE PATRICIOS;CASEROS AV.;3159;-34.637476617167;-58.4081395916469;GCS Web;Masculino;Cerrado;01/04/2021;15:04:36